Sale_Price,Gr_Liv_Area,Garage_Type,Garage_Cars,Garage_Area,Street,Utilities,Pool_Area,Neighborhood,Screen_Porch,Overall_Qual,Lot_Area,Lot_Frontage,MS_SubClass,Misc_Val,Open_Porch_SF,TotRms_AbvGrd,First_Flr_SF,Second_Flr_SF,Year_Built
259000,1530,Attchd,3,630,Pave,AllPub,0,Gilbert,0,Good,14572,182,One_Story_1946_and_Newer_All_Styles,0,36,7,1530,0,2004
175000,NA,BuiltIn,2,400,Pave,AllPub,0,Gilbert,0,Good,11084,87,Split_or_Multilevel,0,0,8,744,630,2004
215000,NA,BuiltIn,2,434,Pave,AllPub,0,Gilbert,0,Good,11796,59,Two_Story_1946_and_Newer,0,48,8,847,1112,2004
219500,NA,BuiltIn,2,435,Pave,AllPub,0,Gilbert,0,Good,8740,0,Two_Story_1946_and_Newer,0,48,8,864,1131,2002
175000,1647,Attchd,2,460,Pave,AllPub,0,Gilbert,0,Above_Average,7917,62,Two_Story_1946_and_Newer,0,40,7,953,694,1999
185000,1644,Attchd,2,460,Pave,AllPub,0,Gilbert,0,Above_Average,9649,59,Two_Story_1946_and_Newer,0,42,7,961,683,1999
745000,4476,Attchd,3,813,Pave,AllPub,555,Northridge,0,Very_Excellent,15623,160,Two_Story_1946_and_Newer,0,78,10,2411,2065,1996
248000,2285,BuiltIn,3,648,Pave,AllPub,0,Northridge,0,Very_Good,11000,0,Two_Story_1946_and_Newer,0,56,8,997,1288,2000
252000,2385,BuiltIn,3,600,Pave,AllPub,0,Northridge,0,Good,10790,83,Two_Story_1946_and_Newer,0,38,8,1108,1277,1998
755000,4316,Attchd,3,832,Pave,AllPub,0,Northridge,0,Very_Excellent,21535,104,Two_Story_1946_and_Newer,0,50,10,2444,1872,1994
315750,2398,Attchd,3,834,Pave,AllPub,0,Northridge,0,Good,11787,95,Two_Story_1946_and_Newer,0,60,8,1383,1015,1996
213133,NA,Attchd,2,605,Pave,AllPub,0,Somerset,0,Good,9910,75,One_Story_1946_and_Newer_All_Styles,0,203,5,1369,0,2007
249000,NA,Attchd,2,672,Pave,AllPub,0,Somerset,0,Good,8251,70,One_Story_1946_and_Newer_All_Styles,0,35,7,1506,0,2005
221300,NA,BuiltIn,3,859,Pave,AllPub,0,Somerset,0,Very_Good,8778,75,Two_Story_1946_and_Newer,0,40,7,1302,528,2006
210400,1335,Attchd,2,575,Pave,AllPub,0,Somerset,0,Good,9000,75,One_Story_1946_and_Newer_All_Styles,0,210,6,1335,0,2006
310013,1880,Attchd,3,880,Pave,AllPub,0,Somerset,0,Very_Good,12217,112,Two_Story_1946_and_Newer,0,127,8,955,925,2007
249700,1656,Attchd,3,826,Pave,AllPub,0,Somerset,0,Very_Good,11096,84,One_Story_1946_and_Newer_All_Styles,0,146,7,1656,0,2006
253000,1685,Attchd,3,658,Pave,AllPub,0,Somerset,0,Very_Good,11824,100,One_Story_1946_and_Newer_All_Styles,0,63,5,1685,0,2006
340000,2466,Attchd,2,610,Pave,AllPub,0,Somerset,0,Very_Good,11143,102,Two_Story_1946_and_Newer,0,214,8,1580,886,2004
147000,1143,No_Garage,0,0,Pave,AllPub,0,Sawyer_West,0,Good,7500,63,One_Story_1946_and_Newer_All_Styles,0,55,5,1143,0,2006
181000,1486,Attchd,2,566,Pave,AllPub,0,Sawyer_West,0,Good,7441,65,One_Story_1946_and_Newer_All_Styles,0,32,7,1486,0,2006
201000,1721,Attchd,2,471,Pave,AllPub,0,Sawyer_West,0,Above_Average,8462,70,Two_Story_1946_and_Newer,0,87,7,936,785,1994
191750,1820,Attchd,2,492,Pave,AllPub,0,Sawyer_West,0,Above_Average,11613,0,Two_Story_1946_and_Newer,0,85,7,920,900,1993
128000,1266,Attchd,1,283,Pave,AllPub,0,Sawyer_West,0,Above_Average,8012,50,Two_Story_PUD_1946_and_Newer,0,0,5,630,636,1980
125500,902,Attchd,1,288,Pave,AllPub,0,Sawyer,0,Average,6173,0,One_Story_1946_and_Newer_All_Styles,0,0,6,902,0,1967
171000,1701,Basment,2,611,Pave,AllPub,0,Sawyer,0,Average,16647,0,Split_Foyer,0,0,6,1701,0,1975
147000,1055,Attchd,2,542,Pave,AllPub,0,Sawyer,0,Above_Average,12712,43,One_Story_1946_and_Newer_All_Styles,0,0,5,1055,0,1973
302000,2810,Attchd,2,750,Pave,AllPub,0,Northridge,0,Very_Good,9572,0,Two_Story_1946_and_Newer,0,0,9,1453,1357,1990
214000,1378,Attchd,2,540,Pave,AllPub,0,Somerset,0,Very_Good,4379,45,One_Story_PUD_1946_and_Newer,0,56,6,1378,0,2004
194000,1352,Attchd,2,466,Pave,AllPub,0,Somerset,0,Good,3606,40,One_Story_PUD_1946_and_Newer,0,241,5,1352,0,2006
207500,1550,Attchd,2,528,Pave,AllPub,0,Somerset,0,Very_Good,5330,30,One_Story_PUD_1946_and_Newer,0,102,5,1550,0,2006
176500,1501,Detchd,2,440,Pave,AllPub,0,Somerset,0,Above_Average,2280,24,Two_Story_PUD_1946_and_Newer,0,0,6,757,744,1999
239000,NA,Detchd,2,576,Pave,AllPub,0,Somerset,198,Good,7399,66,Two_Story_1946_and_Newer,0,10,7,975,975,1997
204000,1358,Detchd,2,625,Pave,AllPub,0,Somerset,0,Good,7321,73,One_Story_1946_and_Newer_All_Styles,0,174,5,1358,0,1999
279700,1494,Attchd,2,478,Pave,AllPub,0,Veenker,217,Very_Good,9466,50,One_Story_PUD_1946_and_Newer,0,30,5,1494,0,1994
255000,2362,Attchd,2,546,Pave,AllPub,0,Veenker,0,Good,12000,80,One_Story_1946_and_Newer_All_Styles,0,16,8,2362,0,1980
194000,1432,Attchd,2,588,Pave,AllPub,0,Veenker,0,Average,16157,0,Split_or_Multilevel,0,180,5,1432,0,1978
181500,1262,Attchd,2,460,Pave,AllPub,0,Veenker,0,Above_Average,9600,80,One_Story_1946_and_Newer_All_Styles,0,0,6,1262,0,1976
190000,2620,BuiltIn,2,600,Pave,AllPub,0,Sawyer,0,Average,18890,0,Duplex_All_Styles_and_Ages,8300,24,12,1361,1259,1977
143450,1152,Attchd,2,412,Pave,AllPub,0,Northwest_Ames,0,Above_Average,11700,78,One_Story_1946_and_Newer_All_Styles,0,126,7,1152,0,1968
162500,NA,Attchd,2,480,Pave,AllPub,0,Northwest_Ames,0,Above_Average,8723,0,Split_Foyer,0,0,6,1082,0,1969
136905,1680,Detchd,2,528,Pave,AllPub,0,Northwest_Ames,0,Average,11500,0,Duplex_All_Styles_and_Ages,0,0,8,1680,0,1976
158500,1093,Attchd,2,484,Pave,AllPub,0,Northwest_Ames,0,Above_Average,10738,88,One_Story_1946_and_Newer_All_Styles,400,0,6,1093,0,1966
156000,1073,Attchd,2,515,Pave,AllPub,0,North_Ames,0,Average,10289,79,One_Story_1946_and_Newer_All_Styles,0,0,6,1073,0,1965
119000,1728,Detchd,1,352,Pave,AllPub,0,North_Ames,0,Average,10624,0,Duplex_All_Styles_and_Ages,0,0,10,1728,0,1964
103000,1224,CarPort,3,530,Pave,AllPub,0,North_Ames,0,Below_Average,10899,0,Duplex_All_Styles_and_Ages,0,0,8,1224,0,1964
163500,1200,Attchd,2,440,Pave,AllPub,0,North_Ames,0,Good,8800,80,One_Story_1946_and_Newer_All_Styles,0,0,6,1200,0,1966
224500,NA,Attchd,2,539,Pave,AllPub,0,North_Ames,161,Above_Average,8800,80,Two_Story_1946_and_Newer,0,0,8,845,1309,1964
200000,1652,Attchd,2,510,Pave,AllPub,0,North_Ames,201,Above_Average,22002,0,One_Story_1946_and_Newer_All_Styles,0,0,6,1652,0,1959
181900,1429,Attchd,2,572,Pave,AllPub,0,North_Ames,0,Above_Average,14585,0,One_Story_1946_and_Newer_All_Styles,0,110,7,1429,0,1960
101800,1224,CarPort,2,462,Pave,AllPub,0,North_Ames,0,Below_Average,9842,70,Duplex_All_Styles_and_Ages,0,0,6,1224,0,1962
39300,334,No_Garage,0,0,Pave,AllPub,0,Brookside,0,Very_Poor,5000,50,One_Story_1946_and_Newer_All_Styles,0,0,2,334,0,1946
112000,808,Detchd,1,308,Pave,AllPub,0,Brookside,0,Average,5175,50,One_Story_1946_and_Newer_All_Styles,0,0,5,808,0,1958
158500,NA,Attchd,2,525,Pave,AllPub,0,North_Ames,168,Above_Average,9600,100,Split_or_Multilevel,0,0,6,1254,0,1961
144000,1524,Attchd,1,315,Pave,AllPub,0,North_Ames,0,Average,11344,78,One_and_Half_Story_Finished_All_Ages,0,0,7,874,650,1958
131000,1008,Detchd,1,308,Pave,AllPub,0,North_Ames,0,Average,6860,65,One_Story_1946_and_Newer_All_Styles,0,0,6,1008,0,1956
135000,1048,Attchd,1,286,Pave,AllPub,0,North_Ames,192,Average,10152,72,One_Story_1946_and_Newer_All_Styles,0,20,6,1048,0,1956
142000,1154,Detchd,1,336,Pave,AllPub,0,North_Ames,0,Average,11556,60,One_Story_1946_and_Newer_All_Styles,0,0,6,1154,0,1953
128600,1560,Detchd,2,484,Pave,AllPub,0,North_Ames,0,Average,8078,70,Duplex_All_Styles_and_Ages,0,0,8,1560,0,1958
115000,1540,Detchd,1,352,Pave,AllPub,0,North_Ames,0,Below_Average,7150,55,One_and_Half_Story_Finished_All_Ages,0,0,7,1040,500,1955
153000,1647,Attchd,1,280,Pave,AllPub,368,North_Ames,0,Below_Average,9532,75,One_Story_1946_and_Newer_All_Styles,0,0,6,1647,0,1953
138000,1544,No_Garage,0,0,Pave,AllPub,0,Old_Town,0,Below_Average,14190,60,One_and_Half_Story_Finished_All_Ages,0,0,7,1000,544,1890
109000,1034,Detchd,1,240,Pave,AllPub,0,Old_Town,0,Average,10134,60,One_and_Half_Story_Finished_All_Ages,0,39,5,735,299,1940
64500,968,Detchd,1,216,Pave,AllPub,0,Old_Town,0,Below_Average,10800,60,One_Story_1945_and_Older,0,0,5,968,0,1927
148000,NA,No_Garage,0,0,Pave,AllPub,0,Old_Town,0,Average,10800,60,Two_Story_1945_and_Older,0,112,6,751,783,1895
120000,888,Attchd,1,240,Pave,AllPub,0,North_Ames,0,Average,8700,75,One_Story_1946_and_Newer_All_Styles,0,0,5,888,0,1961
152000,1040,Attchd,1,286,Pave,AllPub,0,North_Ames,0,Average,7500,0,One_Story_1946_and_Newer_All_Styles,0,0,6,1040,0,1959
140000,1170,Attchd,1,338,Pave,AllPub,0,North_Ames,225,Average,7315,70,One_Story_1946_and_Newer_All_Styles,0,0,6,1170,0,1958
152000,1242,Attchd,1,324,Pave,AllPub,0,North_Ames,0,Average,7903,70,One_Story_1946_and_Newer_All_Styles,0,0,6,1242,0,1960
187000,1851,Attchd,2,440,Pave,AllPub,0,North_Ames,0,Above_Average,9760,80,Two_Story_1946_and_Newer,0,42,7,1020,831,1964
125500,864,Detchd,1,294,Pave,AllPub,0,North_Ames,0,Average,6600,60,One_Story_1946_and_Newer_All_Styles,0,0,5,864,0,1962
99900,967,Detchd,1,180,Pave,AllPub,0,Old_Town,0,Average,3153,56,One_Story_1945_and_Older,0,0,5,967,0,1920
89471,1131,Detchd,2,672,Pave,AllPub,0,Old_Town,0,Below_Average,5925,50,One_Story_1945_and_Older,0,72,7,1131,0,1937
137000,1798,Detchd,2,342,Pave,AllPub,0,Old_Town,0,Below_Average,9639,57,Two_Story_1945_and_Older,0,0,7,1156,642,1900
114000,1232,Detchd,2,480,Pave,AllPub,0,Old_Town,0,Average,4571,35,Two_Story_1945_and_Older,0,0,6,616,616,1910
159500,2554,Detchd,2,704,Pave,AllPub,0,Old_Town,0,Good,10800,60,Two_Story_1945_and_Older,0,48,8,1576,978,1890
144000,1167,Detchd,2,495,Pave,AllPub,0,Brookside,126,Average,8731,98,One_Story_1945_and_Older,0,0,6,1167,0,1920
132000,854,Detchd,2,576,Pave,AllPub,0,Brookside,0,Good,6120,51,One_and_Half_Story_Unfinished_All_Ages,0,112,5,854,0,1929
165000,1376,Detchd,2,576,Pave,AllPub,0,Brookside,0,Above_Average,8850,60,One_and_Half_Story_Finished_All_Ages,0,54,7,752,624,1920
113000,NA,Detchd,1,240,Pave,AllPub,0,Old_Town,0,Average,5680,40,One_and_Half_Story_Unfinished_All_Ages,0,25,7,933,240,1901
139400,1108,Attchd,1,280,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Good,7449,57,One_and_Half_Story_Unfinished_All_Ages,0,0,6,1108,0,1930
101000,1111,Detchd,1,288,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Average,7200,60,Two_and_Half_Story_All_Ages,0,0,6,581,530,1920
126000,1134,Detchd,1,240,Pave,AllPub,0,Edwards,0,Average,8160,60,One_and_Half_Story_Finished_All_Ages,0,0,7,756,378,1940
108500,1282,Detchd,1,240,Pave,AllPub,0,South_and_West_of_Iowa_State_University,0,Average,4484,59,Two_Family_conversion_All_Styles_and_Ages,0,88,4,778,504,1942
158450,1452,Detchd,2,572,Pave,AllPub,0,Sawyer,0,Average,11235,75,Split_Foyer,0,0,6,1452,0,1964
165000,1020,Detchd,2,528,Pave,AllPub,0,Sawyer,0,Average,14149,65,Split_or_Multilevel,0,0,5,1020,0,1964
123000,1040,Attchd,1,264,Pave,AllPub,0,Sawyer,0,Average,11677,0,One_Story_1946_and_Newer_All_Styles,0,90,6,1040,0,1966
125000,NA,Detchd,1,384,Pave,AllPub,0,Sawyer,0,Average,7094,99,One_Story_1946_and_Newer_All_Styles,0,0,5,894,0,1966
115000,897,Attchd,1,264,Pave,AllPub,0,Sawyer,0,Average,8665,86,One_Story_1946_and_Newer_All_Styles,0,0,5,897,0,1968
134500,943,Detchd,2,528,Pave,AllPub,0,Sawyer,0,Average,8398,0,One_Story_1946_and_Newer_All_Styles,0,0,5,943,0,1967
187000,1375,Attchd,1,323,Pave,AllPub,0,Sawyer,0,Average,14175,81,One_Story_1946_and_Newer_All_Styles,0,0,6,1375,0,1956
137000,1176,Attchd,1,303,Pave,AllPub,0,Sawyer,0,Average,13770,85,One_Story_1946_and_Newer_All_Styles,0,0,6,1176,0,1958
211000,2060,Attchd,2,521,Pave,AllPub,0,Clear_Creek,192,Above_Average,10029,97,Two_Story_1946_and_Newer,0,228,8,1164,896,1988
118000,864,Attchd,1,399,Pave,AllPub,0,South_and_West_of_Iowa_State_University,0,Average,5400,60,One_Story_1946_and_Newer_All_Styles,0,0,6,864,0,1958
150000,NA,No_Garage,0,0,Pave,AllPub,0,Edwards,0,Below_Average,7711,42,Duplex_All_Styles_and_Ages,0,0,8,1440,0,1977
86000,605,No_Garage,0,0,Pave,AllPub,0,Edwards,0,Below_Average,9098,58,One_Story_1945_and_Older,0,0,5,605,0,1920
125000,1342,Detchd,1,256,Pave,AllPub,0,Edwards,0,Average,9280,58,One_Story_1946_and_Newer_All_Styles,0,0,7,1342,0,1951
225000,2243,Attchd,3,746,Pave,AllPub,0,Sawyer_West,0,Good,13474,116,Two_Story_1946_and_Newer,0,44,8,1122,1121,1990
383970,2696,BuiltIn,3,792,Pave,AllPub,0,College_Creek,168,Good,9965,77,Two_Story_1946_and_Newer,0,184,10,1282,1414,2007
203000,1274,Attchd,2,508,Pave,AllPub,0,College_Creek,0,Good,8814,68,One_Story_1946_and_Newer_All_Styles,0,98,6,1274,0,2005
194000,NA,Attchd,3,826,Pave,AllPub,0,College_Creek,0,Good,8556,74,One_Story_1946_and_Newer_All_Styles,0,93,5,1240,0,2006
217000,NA,Attchd,3,796,Pave,AllPub,0,College_Creek,0,Good,11750,75,One_Story_1946_and_Newer_All_Styles,0,42,7,1546,0,2005
207000,1873,Attchd,2,619,Pave,AllPub,0,Sawyer_West,144,Good,8883,0,Two_Story_1946_and_Newer,0,48,7,946,927,1988
277000,2144,Attchd,2,389,Pave,AllPub,0,Clear_Creek,0,Above_Average,159000,0,One_and_Half_Story_Finished_All_Ages,500,98,7,1444,700,1958
175000,1308,Attchd,2,497,Pave,AllPub,0,College_Creek,0,Above_Average,10021,57,Two_Story_1946_and_Newer,0,54,6,646,662,1997
204750,1786,Attchd,2,684,Pave,AllPub,0,College_Creek,0,Above_Average,9337,69,Two_Story_1946_and_Newer,0,162,7,905,881,1997
217500,1842,Attchd,2,486,Pave,AllPub,0,College_Creek,0,Good,8826,0,Two_Story_1946_and_Newer,0,96,7,985,857,2000
226000,1479,Attchd,2,558,Pave,AllPub,0,College_Creek,0,Good,10665,72,One_Story_1946_and_Newer_All_Styles,0,29,7,1479,0,2003
130000,907,Attchd,1,308,Pave,AllPub,0,College_Creek,0,Average,16300,39,One_Story_1946_and_Newer_All_Styles,0,0,5,907,0,1977
305900,2000,Attchd,3,888,Pave,AllPub,0,College_Creek,0,Very_Good,10386,80,One_Story_1946_and_Newer_All_Styles,0,0,8,2000,0,2004
267000,2452,BuiltIn,2,683,Pave,AllPub,0,College_Creek,0,Very_Good,16226,66,Two_Story_1946_and_Newer,0,50,9,1210,1242,1998
285000,1668,Attchd,3,702,Pave,AllPub,0,College_Creek,0,Excellent,11248,90,One_Story_1946_and_Newer_All_Styles,0,45,7,1668,0,2002
219500,1928,BuiltIn,2,434,Pave,AllPub,0,College_Creek,0,Good,8200,65,Two_Story_1946_and_Newer,0,48,8,847,1081,2003
179600,1422,Attchd,2,626,Pave,AllPub,0,College_Creek,0,Good,8500,63,One_Story_1946_and_Newer_All_Styles,0,60,7,1422,0,2004
173500,1190,Attchd,2,578,Pave,AllPub,0,College_Creek,0,Good,8769,65,One_Story_1946_and_Newer_All_Styles,0,41,5,1190,0,2005
168675,1491,Attchd,2,484,Pave,AllPub,0,College_Creek,0,Good,8333,64,Two_Story_1946_and_Newer,0,30,7,738,753,2006
140000,1214,Detchd,2,461,Pave,AllPub,0,Edwards,0,Average,9170,70,One_Story_1946_and_Newer_All_Styles,400,0,6,1214,0,1965
118500,936,Attchd,1,384,Pave,AllPub,0,Edwards,0,Average,9825,75,Split_Foyer,450,0,4,936,0,1967
155000,NA,Attchd,2,430,Pave,AllPub,0,Edwards,0,Average,8536,74,One_Story_1946_and_Newer_All_Styles,0,64,5,1125,0,2006
157000,1090,Attchd,2,450,Pave,AllPub,0,Edwards,0,Average,7024,60,One_Story_1946_and_Newer_All_Styles,0,49,5,1090,0,2005
111000,948,Attchd,1,248,Pave,AllPub,0,Edwards,0,Below_Average,10215,75,One_Story_1946_and_Newer_All_Styles,0,0,5,948,0,1954
125000,768,Detchd,1,355,Pave,AllPub,0,Edwards,0,Below_Average,8172,60,One_Story_1946_and_Newer_All_Styles,0,0,4,768,0,1955
119000,948,Detchd,1,280,Pave,AllPub,0,Edwards,0,Below_Average,8190,60,One_Story_1946_and_Newer_All_Styles,0,36,5,948,0,1954
150000,2592,No_Garage,0,0,Pave,AllPub,0,South_and_West_of_Iowa_State_University,0,Average,10890,60,Duplex_All_Styles_and_Ages,1512,742,12,1296,1296,1923
140000,1355,Detchd,2,528,Pave,AllPub,0,Crawford,144,Average,6221,79,Two_Family_conversion_All_Styles_and_Ages,0,0,5,760,595,1941
219500,1740,Attchd,1,240,Pave,AllPub,0,Crawford,0,Good,13125,75,Two_Story_1945_and_Older,0,0,6,960,780,1940
170000,1680,Attchd,2,628,Pave,AllPub,0,Crawford,0,Below_Average,17871,0,One_Story_1946_and_Newer_All_Styles,0,0,7,1680,0,1995
200624,2515,Attchd,2,484,Pave,AllPub,0,Crawford,0,Above_Average,32668,0,One_Story_1946_and_Newer_All_Styles,0,0,9,2515,0,1957
141000,1215,Detchd,2,720,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Above_Average,7000,50,One_and_Half_Story_Finished_All_Ages,0,0,6,720,495,1940
118400,1012,Detchd,1,308,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Above_Average,8263,59,One_Story_1945_and_Older,0,22,6,1012,0,1920
67000,1077,Detchd,1,338,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Average,8967,60,One_Story_1945_and_Older,0,0,6,1077,0,1920
152000,1558,Attchd,1,282,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Average,13710,75,One_and_Half_Story_Finished_All_Ages,0,0,6,910,648,1950
68104,845,Detchd,1,256,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Poor,11067,64,One_and_Half_Story_Finished_All_Ages,0,0,4,640,0,1939
140000,1073,Detchd,2,720,Pave,AllPub,0,Iowa_DOT_and_Rail_Road,0,Below_Average,6565,65,One_Story_1946_and_Newer_All_Styles,0,444,6,1073,0,1957
375000,1625,Attchd,2,495,Pave,AllPub,0,Crawford,153,Very_Good,5568,59,One_Story_PUD_1946_and_Newer,0,0,5,1625,0,2006
134000,1080,Attchd,2,484,Pave,AllPub,0,Mitchell,0,Above_Average,9187,71,One_Story_1946_and_Newer_All_Styles,0,0,5,1080,0,1983
215000,1392,Attchd,3,650,Pave,AllPub,0,Mitchell,0,Average,10000,80,One_Story_1946_and_Newer_All_Styles,0,49,6,1392,0,2002
143000,NA,Attchd,2,528,Pave,AllPub,0,Mitchell,0,Above_Average,8410,82,Split_Foyer,0,0,5,1026,0,1974
267300,1564,Attchd,2,502,Pave,AllPub,0,Timberland,0,Very_Good,8298,68,One_Story_1946_and_Newer_All_Styles,0,0,6,1564,0,2006
265900,1484,Attchd,2,472,Pave,AllPub,0,Timberland,0,Very_Good,9037,64,One_Story_1946_and_Newer_All_Styles,0,33,6,1484,0,2006
174000,1240,Attchd,2,528,Pave,AllPub,0,Timberland,0,Good,10331,42,One_Story_1946_and_Newer_All_Styles,0,0,6,1240,0,1985
187500,1146,Attchd,2,438,Pave,AllPub,0,Timberland,0,Good,9590,73,Split_or_Multilevel,0,22,6,1146,0,2003
178000,1491,Attchd,2,571,Pave,AllPub,0,Timberland,0,Above_Average,7777,0,One_Story_1946_and_Newer_All_Styles,0,35,7,1491,0,1996
186700,1572,More_Than_Two_Types,3,995,Grvl,AllPub,0,Timberland,263,Average,35133,50,One_Story_1946_and_Newer_All_Styles,0,263,5,1572,0,1963
85500,1092,Attchd,1,253,Pave,AllPub,0,Meadow_Village,0,Below_Average,1504,21,Two_Story_PUD_1946_and_Newer,0,0,5,546,546,1972
106500,992,BuiltIn,1,297,Pave,AllPub,0,Meadow_Village,0,Below_Average,1533,0,PUD_Multilevel_Split_Level_Foyer,0,97,4,530,462,1970
93900,1092,No_Garage,0,0,Pave,AllPub,0,Meadow_Village,0,Below_Average,1495,21,Two_Story_PUD_1946_and_Newer,0,64,5,546,546,1970
75000,1092,Attchd,1,286,Pave,AllPub,0,Meadow_Village,0,Below_Average,2001,21,Two_Story_PUD_1946_and_Newer,0,0,6,546,546,1970
84500,630,No_Garage,0,0,Pave,AllPub,0,Meadow_Village,0,Below_Average,1936,21,PUD_Multilevel_Split_Level_Foyer,0,0,3,630,0,1970
146800,1062,Attchd,2,539,Pave,AllPub,0,Mitchell,0,Above_Average,11333,0,Split_or_Multilevel,0,0,5,1062,0,1976
80000,1608,Attchd,1,444,Pave,AllPub,0,Mitchell,0,Below_Average,27697,124,One_Story_1946_and_Newer_All_Styles,0,38,6,1608,0,1961
135000,1178,Attchd,2,502,Pave,AllPub,0,Mitchell,88,Average,11000,0,One_Story_1946_and_Newer_All_Styles,0,44,6,1178,0,1976
192100,NA,Attchd,2,506,Pave,AllPub,0,North_Ames,0,Good,11727,90,One_Story_1946_and_Newer_All_Styles,0,146,8,1851,0,1969
240000,1670,Attchd,3,690,Pave,AllPub,0,Gilbert,0,Good,14859,50,One_Story_1946_and_Newer_All_Styles,0,60,7,1670,0,2006
239900,1801,Attchd,3,800,Pave,AllPub,0,Gilbert,0,Very_Good,10463,72,Two_Story_1946_and_Newer,0,116,8,901,900,2005
309000,2212,Attchd,3,773,Pave,AllPub,0,Gilbert,115,Good,13751,42,Two_Story_1946_and_Newer,0,38,9,1700,512,2005
165600,NA,Attchd,2,420,Pave,AllPub,0,Gilbert,0,Above_Average,7685,0,Two_Story_1946_and_Newer,0,63,6,697,804,1993
130000,NA,Attchd,2,461,Pave,AllPub,0,Stone_Brook,0,Very_Good,3701,30,One_Story_PUD_1946_and_Newer,0,70,5,1204,0,1987
275000,1742,Attchd,2,564,Pave,AllPub,0,Stone_Brook,0,Very_Good,6563,0,One_Story_PUD_1946_and_Newer,0,28,5,1742,0,1985
145000,1056,Attchd,2,572,Pave,AllPub,0,Gilbert,0,Average,34650,100,Two_Family_conversion_All_Styles_and_Ages,0,0,5,1056,0,1955
318000,1714,Attchd,2,517,Pave,AllPub,0,Stone_Brook,0,Excellent,8147,60,One_Story_PUD_1946_and_Newer,0,55,7,1714,0,2005
319000,1826,Attchd,3,758,Pave,AllPub,0,Stone_Brook,120,Very_Good,11302,69,One_Story_1946_and_Newer_All_Styles,0,75,7,1826,0,2005
235000,2263,Attchd,2,539,Pave,AllPub,0,Northwest_Ames,0,Good,16659,0,Two_Story_1946_and_Newer,0,250,9,1468,795,1977
172000,1083,Attchd,2,596,Pave,AllPub,0,Northwest_Ames,0,Good,9927,0,Split_Foyer,0,0,5,1083,0,1976
294323,2318,BuiltIn,2,541,Pave,AllPub,0,Somerset,0,Good,9512,75,Two_Story_1946_and_Newer,0,246,8,960,1358,2005
153500,1074,Attchd,2,495,Pave,AllPub,0,Northwest_Ames,0,Average,10140,78,One_Story_1946_and_Newer_All_Styles,0,88,6,1074,0,1975
162900,1664,Attchd,2,528,Pave,AllPub,0,Northwest_Ames,259,Good,10140,78,Two_Story_1946_and_Newer,0,28,8,832,832,1976
88000,858,No_Garage,0,0,Pave,AllPub,0,North_Ames,0,Below_Average,8125,0,One_Story_1946_and_Newer_All_Styles,0,0,5,858,0,1971
83000,987,Detchd,1,264,Pave,AllPub,0,Briardale,0,Above_Average,1953,21,Two_Story_PUD_1946_and_Newer,0,0,5,483,504,1973
89000,948,Detchd,1,264,Pave,AllPub,0,Briardale,0,Above_Average,1680,21,Two_Story_PUD_1946_and_Newer,0,0,5,483,465,1972
108000,1092,Detchd,1,264,Pave,AllPub,0,Briardale,0,Above_Average,1680,21,Two_Story_PUD_1946_and_Newer,0,0,6,525,567,1972
146300,1069,Attchd,2,440,Pave,AllPub,0,Northpark_Villa,225,Above_Average,4043,53,One_Story_PUD_1946_and_Newer,0,55,4,1069,0,1975
315000,1980,Attchd,3,770,Pave,AllPub,0,Northridge_Heights,0,Excellent,16737,129,One_Story_1946_and_Newer_All_Styles,0,45,8,1980,0,2004
412083,2589,Attchd,3,831,Pave,AllPub,0,Northridge_Heights,0,Excellent,16387,72,Two_Story_1946_and_Newer,0,0,11,1738,851,2006
252000,1618,Attchd,3,880,Pave,AllPub,0,Northridge_Heights,0,Very_Good,16163,110,One_Story_1946_and_Newer_All_Styles,0,0,6,1618,0,2004
293000,1740,Attchd,3,874,Pave,AllPub,0,Northridge_Heights,0,Good,12228,108,One_Story_1946_and_Newer_All_Styles,0,43,8,1740,0,2006
344133,2253,Attchd,2,575,Pave,AllPub,0,Northridge_Heights,0,Very_Good,12867,103,Two_Story_1946_and_Newer,0,142,8,1209,1044,2005
281000,1970,BuiltIn,3,753,Pave,AllPub,0,Northridge_Heights,0,Very_Good,11065,86,Two_Story_1946_and_Newer,0,74,8,1120,850,2006
372397,1792,Attchd,3,925,Pave,AllPub,0,Northridge_Heights,0,Excellent,13758,121,One_Story_1946_and_Newer_All_Styles,0,49,6,1792,0,2005
437154,2728,Attchd,3,706,Pave,AllPub,0,Northridge_Heights,0,Excellent,20431,56,Two_Story_1946_and_Newer,0,0,10,1848,880,2005
275000,1904,BuiltIn,2,736,Pave,AllPub,0,Northridge_Heights,0,Very_Good,10927,74,Two_Story_1946_and_Newer,0,60,8,1058,846,2005
279000,1914,BuiltIn,3,746,Pave,AllPub,0,Northridge_Heights,0,Very_Good,13215,0,Two_Story_1946_and_Newer,0,127,9,1426,488,2004
